Id,ParentId,PostTypeId,CreationDate,Title,Body
1194,1192,2,2016-05-04T23:22:18.277,,"As the one who asked the question, I also share the same feeling. Thus, I tried to specifically  mention ""quality articles and joyful books"" in the question text.
I hope with this note the question may end up well and we may share a nice collection of books to follow.
Just before posting the question, I checked the Coffee SE's tour page. It's noted as: ""all aspects of producing and consuming coffee"". So, the books are at the gray area to me. They may be either included in this definition or not. Both seems acceptable.
One more idea: Actually, I think I implied this in the question text, but it may be better to explicitly state that the question is asked to compile a Coffee SE user reviewed and advised list of books with a possibility of form a community wiki page. 
"
1195,1192,2,2016-05-06T08:37:28.710,,"This question strikes me as very, very broad, quite fluid, and highly opinion-based. As new books come out, answers will inevitably change to the point that there cannot be any reasonable canonical answer.
I don't know whether community wiki or perhaps putting related books in the tag wiki for specific topics make the best approach here.
"
1196,,1,2016-05-12T21:08:11.937,Is mentioning a product or website in each post should be considered spam?,"If an answer or a question from a specific user continuously mentions a specific website or a product (line) as well as functions as a question or an answer, should we consider these series of posts as spam?
The problematic part of this issue is, such posts offer what they claim. They include a part that function as an answer or a question. However, on the other hand, they include and piggybacked product mentioning part, which may be considered spam.
If these posts are considered spam, there may be several solutions:

Each post is separately refined by editing. A lengthy process. Hopefully the author will stop.
Comments can be leaved.
One of the posts may be flagged as spam.
All of the posts may be flagged as spam.

"
1197,1196,2,2016-05-14T22:42:24.067,,"Yes, there are guidelines for self-promotion. Generally it's ok, as long as you disclose any affiliation, and don't post exclusively promotional content. If someone is going beyond what you feel is acceptable, please do flag their posts for moderator attention!
"
1198,,1,2016-05-25T11:23:36.163,Should this question be closed as too broad?,"The question What factors contribute to differences between coffee beans? asks the questions:

What are the different types of coffee beans, and what are there characteristics? What other factors contribute to differences between one bean and another?

This is ridiculously broad, as seen by some of the comments in answers:


There's a lot to your question; some of the topics have been covered in other questions.
Answer by hoc_age ♦


Disclaimer: OK, as hoc_age has edited this question, I would like to contribute to this new version. Still, this is quite a broad topic, in my opinion.
Answer by MT San


To break this down, the OP is asking the following questions, all grouped under one heading:


What are the different types of coffee beans?
What are the characteristics of these coffee beans? (× however many kinds of beans identified in the above question)
What are all the factors that contribute to differences between beans?


The first sub-question by itself would be also be ridiculously broad. In the answers to the question, different types of beans were categorised according to regional differences (such as African, Asia-Pacific, but could be broken down even more into individual countries), species and sub-species of coffee (such as Arabica, Robusta, Liberica, Bourbon, Typica, Maragogype), and preparation methods (such as washing, dry-processing).
The second sub-question isn't actually a single question, but many questions. For example, ""What are the characteristics of Arabica beans?"" would attract quite different answers to ""What are the characteristics of dry-processed beans?"" Even then, 'characteristics' would have to be defined: shape? flavour? texture? smell? shelf-life? caffeine content?
The third sub-question is also too broad, even if it was split into an individual question, because everything that happens to a coffee bean contributes to its differences: location, handling, sunlight availability, nutrients in the soil, water availability, picking, transportation, roasting method, length of roasting... the list goes on.
A key indicator of the question being too broad is that the current highest-voted answer doesn't even attempt to address all these points, ending with:

And a lot of other factors... :)

I've already flagged this for moderator review but nothing seems to have happened... yet.
So: what does the community think? Should this question be closed as 'too broad'?
"
1199,1198,2,2016-05-25T13:10:01.113,,"I would say it is too broad, and should be closed.
I believe this topic is broad enough to be, at minimum, split into the following questions:

What bean-growth variables affect brewed coffee flavour and how?
What are the brewed flavour differences between species of coffee beans?
What bean-storage variables affect brewed coffee flavour and how?

And it can probably be split further than that.
Having the question be this broad risks a large number of answers with little commonality and certainly reduces the chances of a canonical answer within a reasonable word count.
"
1200,1169,2,2016-05-25T23:59:52.903,,"Great!
(Posting an answer so the Community user doesn't keep bumping this).
Are there any guidelines what types of questions we should migrate?
"
1201,1198,2,2016-05-27T09:32:41.983,,"No, leave it open.
Because:

This site is a Beta and we need questions
...

"
1202,,1,2016-08-30T21:21:22.047,Are these two tags the same: equipment & coffee-machines?,"I'm thinking on these two tags, equipment and coffee-machines for a while. Are these two the same thing? If not, what's the difference?

coffee-machines: This sounds like an automated machine used to brew coffee.
equipment: This sounds like a manual equipment used while preparing coffee.

If it sounds, I opt to include such text as tag guidance.
In this case, ""a manual equipment to brew coffee"" is missing, maybe it can be added as a separate tag.
Another solution may be to add a tag synonym and tag everything as an equipment.
"
1203,1202,2,2016-10-01T20:34:02.340,,"The tags equipment and coffee-machines are certainly different enough to remain separate. By counter-example, I would consider an espresso tamper and a grinder as ""equipment"" but I couldn't consider tagging as ""coffee-machine"". Both could in a sense be considered as ""machines"", and they are for ""coffee"", I wouldn't consider either a ""coffee-machine"" as such.
Perhaps the equipment tag is too broad, but I think it's okay as a catch-all. It can include anything that is in coffee-machines, plus lots more. As was pointed out in question and comments, there are other coffee preparation equipment that aren't ""machines"", but there are already more specific tags for many, such as french-press, moka, and pour-over. There are also more general tags like drip-brew that isn't specific to machine or manual. 
I'm happy with the current state of affairs, but if there's something unclear, let's update the tag wiki to be more helpful. If there's something missing, please do feel free to create a new tag!
"
1204,,1,2016-10-20T13:16:29.793,Would this question be considered on topic or not too broad?,"What alcohol products go well with a particular type of coffee?
I enjoy the odd Irish Coffee occasionally.
What alcohol products go well with a particular type of coffee?
Desiring to expand my coffee/alcohol combos, I would like to know what types of coffee goes well with what type of alcohol?
"
1205,1204,2,2016-10-22T08:46:04.890,,"It may be regarded opinion based, I assume.
The reason for that is there are huge numbers of alcoholic beverages and also huge number of coffee-based beverages. Make the calculation for each possible pairing and add people's preferences.
Maybe, such a thread may be less vulnerable: ""Which coffee-based beverages get along together with Cognac?""
Still, this is just my opinion.
"
1206,1204,2,2016-11-08T17:37:13.863,,"Despite the dangers of too-broad or opinion-based, I'd be okay with that question if it were aimed at a certain target, such as roast-level, application (e.g., pre-dinner/aperitif, after-dinner/digestif, dessert), content (cream/milk or no), flavouring (anisette, orange, fruit, ...).
That said, I'm having trouble identifying a spirit or liqueur that would not go with coffee... can you think of counter-examples?
"
1207,,1,2016-12-02T11:33:40.777,Should we opt-out for Winter Bash 2016?,"To steal mercilessly from last year's post:
For those who are new to the Stack Exchange network, Winter Bash is an annual light-hearted event where users can earn virtual hats by doing certain things on an SE site within the Winter Bash time frame -- these hats that you earn can be worn as adornments on your SE avatar either on a particular site (e.g., Coffee) or network-wide (i.e., all of Stack Exchange).
The conditions for earning certain hats are ""public"" -- well-known to all; other hats are ""secret"" -- you need to figure out what to do to earn the hat. Some public hats might be... ask a well-received question, improve a question, submit an accepted edit, perform tasks in the review queue, etc. Some non-public hats in the past have been... contribute on a particular day, upvote and comment/improve on a first-question from a new user, etc.
Winter bash can be fun and users will sometimes get hats just by participating normally. Any user can opt-out of the Winter Bash (once it starts, any user can click a link like ""no hats for me, thanks""); no hats will be earned nor viewed.
Once Winter Bash begins (19 December), stats can be viewed at http://winterbash2016.stackexchange.com/.
As a community, we can opt-out of Winterbash, but we are opted in by default. So, hats: yea or nay?
"
1208,1207,2,2016-12-05T11:06:45.327,,"No.

"
1209,,1,2017-01-13T10:44:19.357,Should we merge coffee-culture and tradition tags?,"I think the question is straightforward. Are they synonyms or do are there nuances? I think they could be declared as synonyms.
"
1210,,1,2017-01-26T10:17:28.060,How to deal with question that is essentially the same question but about a different model of coffee machine?,"I recently answered a question about fitting a specific steam tip on to the Breville Dual Boiler.
The user linked the steam tip in question which described the threading to be 1/8"" female British Standard size thread. He accepted the answer and moved onto to ask the same question about another coffee machine.
Surely he could continue asking the question and cascade through all the possible variations of it and judging by his re-ask, he hasn't done any research of his own into the coffee machines he is interested in.
How do we deal with questions like these where they are essentially duplicates born from lack of research?
"
1211,1210,2,2017-01-30T11:48:16.373,,"Thanks for highlighting this. In general, putting in policy for this sort of thing is not necessary, unless it becomes a regular issue. In general if you see user behaviour of any kind that you think could be a problem, just raise a custom flag on one of their posts explaining the situation and a mod will deal with the situation. We have better tools and visibility on other activity to know if this is a one-off coincidence or a deliberate attempt to rep-farm.
"
1212,,1,2017-02-13T22:13:41.133,Coffee machine question,"I have a high end but not commercial latte machine    
It has broken three time and twice I was able to fix it and third I had to pay.
It is broken again but since it is getting old I am reluctant to pay as it will be $130 minimum and no guarantee they can fix it.   
Is a coffee machine repair on scope for this site?   
"
1213,1212,2,2017-02-14T15:06:09.690,,"I would argue that coffee machine repair is a facet of producing and consuming coffee and therefore is acceptable as per the guidelines on What topics can I ask about here?

Coffee Stack Exchange is a question and answer site for people interested in all aspects of producing and consuming coffee.

"
1214,,1,2017-04-20T14:29:16.313,Can I post a question asking baristas their experiences?,"Some baristas have an interesting story to share and there are various things that even regular customers do wrong and it drives them nuts. I don't exactly remember, but once there was a barista who once posted (not on stackexchange) about how he used to get angry at a customer who used a straw to drink his coffee. The problem with this customer was he was drinking a special type of coffee which is prepared in layers (I would be grateful if someone points out the name for me) and by using a straw he was drinking the layers in a reverse order (bottom-most first). Can I ask questions about similar experiences here?
"
1215,1214,2,2017-05-04T08:47:56.480,,"In my opinion, such experiences may be quite subjective. Therefore, it will be difficult to define the correct answer, which is against the format of the site. Thus, I opt for no.
"
1216,91,2,2017-06-09T14:23:43.143,,"No
But there's an Area 51 Proposal for beverages!
"
1217,,1,2017-06-19T20:37:33.587,Questions about Iced Coffee?,"This has partially been covered here, but was more broad than specifically iced coffee
Are questions about the beverage iced coffee here appropriate? Such as differences in bean types, preparation etc? 
"
1218,1217,2,2017-06-20T08:41:35.890,,"Iced Coffee is Coffee, so absolutely, yes!
"
1219,1121,2,2017-07-22T19:27:53.693,,"Similar to 'covfefe', except it's not.
okay, I know this is pretty much out of date already but I had to...
"
1220,1121,2,2017-07-29T21:32:23.117,,"Not Just another Drink, But A Caffeinated Gateway to Zen
A Caffeinated Calling
Brewing the perfect roast
"
1221,,1,2017-08-08T16:57:13.453,"Post reviews, what to do when options don't fit circumstance","I'm beginning to do some post reviewing in my spare time and have run into quite a few circumstances where I just hit the Skip button because I'm not sure that my options fit the circumstances.
Sweet Coffee
This is a good example of what I am talking about.  We have options to basically approve, delete or skip this post.  I was hoping I might get some advice on how other reviewers handle this type of question.  Should we be very critical of the posts to maintain high quality, or be lenient and let a post like the answer above slide and maybe throw a comment in to the poster to try and get some improvement in answer quality?  The user is brand new, and has posted what essentially comes down to an advertisement, but in such a way that it actually kind of sort of answers the question (in a terrible way).
On the one hand we want to maintain content integrity, but on the other hand, we don't want to be so brutal in our reviewing that it turns users away from the site.  I would like to determine what the current consensus is on reviewing practices, or at least throw some ideas around to figure out how strict I should be when performing reviews.
"
1222,,1,2017-08-22T19:05:01.850,Has Coffee SE tried making some adds to promote the site?,"I have noticed in particular that Coffee SE hasn't been getting much traffic than it should be getting. Has any of the admins of Coffee SE tried looking into making some ads to post on other more established SE sites (Like Seasoned Advice)?
If not, is there any other ways to help improve traffic on this site besides for advertising?
"
1223,,1,2017-11-30T09:28:23.437,Where is the chat room for coffee community?,"I could not found any chat room for this community. 
If this community don't yet have  chat room, then one chat room should be created. 
"
1224,1223,2,2017-12-06T09:33:45.990,,"It's here:
https://chat.stackexchange.com/rooms/20611/the-percolator
"
1225,,1,2018-07-07T13:36:56.380,We're in an abyss of inactivity... a massive one,"We are in extreme inactivity. Reviews rarely pop up and we aren't doing anything really, anxious to get something done on this site.
Sure, (all of the following stats are from Area 51), we're good on daily views and almost there with the avid users stats. But our question rate has fallen to a question every two days. I was shocked to see that, the 50th latest question was asked in March. That's over 3 months ago, over 90 days ago. Our reputation leagues show it as well, our number one user this week got... 115 rep. Also, this is our first meta post since November 2017. Our chatroom? All I see are intervals of days and even weeks.
So, what can we do to get more people into this site other than more ads?
"
1226,,1,2018-09-27T08:34:53.093,Should we remove recommendation tag?,"Today, I realized that a ""recommendation"" tag exists. As the tag itself suggests ""opinion-based question"", should we discourage its use?
"
1227,1226,2,2018-09-27T18:50:58.857,,"Different communities in SE take different stances on this matter. Recommendations aren't neccessarily a bad thing: see the successful site Software Recommendations. 
Personally, I do think well asked recommendation questions can be fine, e.g.: What product works well for cleaning [specific thing]?. 
Given we certainly don't have a problem with too many recommendation questions, I would just...not bother about this just now. If there are specific questions you think are a bad fit then by all means highlight them but making general decisions like this is too much rule-lawyering for where we are now.
"
1228,1121,2,2018-12-24T02:33:30.360,,"Maybe something about the correlation between the facts that caffeine is both the least regulated psychoactive drug in the world and also the most widely used …
Nah.  It's funny, but not hah-hah funny.
Coffee is drank in many ways: sweet, creamy, spiced, or pure.
And, for those who have it spiked, it doubles as a cure.
Whoops.  That's no good.
How about this?
The internet is all a-buzz about Coffee.SE
"
1229,,1,2019-01-01T04:42:23.270,2018: a year in moderation,"It's New Year's Day in Stack Exchange land...
A distinguishing characteristic of these sites is how they are moderated:

We designed the Stack Exchange network engine to be mostly self-regulating, in that we amortize the overall moderation cost of the system across thousands of teeny-tiny slices of effort contributed by regular, everyday users.
-- A Theory of Moderation

While there certainly are Moderators here, a significant amount of the moderation is done by ordinary people, using the privileges
they've earned by virtue of their contributions to the site. Each of you contributes a little bit of time and effort, and together you accomplish much.
As we enter a new year, let's pause and reflect, taking a moment to appreciate the work that we do here together.
To that end, here is how the moderation done here on Coffee breaks down by activity over the past 12 months:
                 Action                  Moderators Community¹
---------------------------------------- ---------- ----------
Users suspended²                                  0          5
Users destroyed                                   1          0
Users contacted                                   1          0
Tasks reviewed³: Suggested Edit queue            10        175
Tasks reviewed³: Reopen Vote queue                0          1
Tasks reviewed³: Low Quality Posts queue          6         61
Tasks reviewed³: Late Answer queue                0        105
Tasks reviewed³: First Post queue                 0        257
Tasks reviewed³: Close Votes queue                0         39
Questions protected                               0          2
Questions flagged⁴                                1         33
Questions closed                                 11          5
Question flags handled⁴                          15         19
Posts undeleted                                  23          0
Posts locked                                      0          2
Posts deleted⁵                                   56         58
Posts bumped                                      0         80
Comments flagged                                  0         24
Comments deleted⁶                                18         40
Comment flags handled                            11         13
Answers flagged                                   0        132
Answer flags handled                            117         15

Footnotes
¹ ""Community"" here refers both to the membership of Coffee without diamonds next to their names, and to the automated systems otherwise known as user #-1.
² The system will suspend users under three circumstances: when a user is recreated after being previously suspended, when a user is recreated after being destroyed for spam or abuse, and when a network-wide suspension is in effect on an account.
³ This counts every review that was submitted (not skipped) - so the 3 suggested edits reviews needed to approve an edit would count as 3, the goal being to indicate the frequency of moderation actions. This also applies to flags, etc.
⁴ Includes close flags (but not close or reopen votes).
⁵ This ignores numerous deletions that happen automatically in response to some other action.
⁶ This includes comments deleted by their own authors (which also account for some number of handled comment flags).
Wishing you all a happy new year...
"
1230,,1,2020-01-01T16:48:36.640,2019: a year in moderation,"It's New Year's Day in Stack Exchange land...
A distinguishing characteristic of these sites is how they are moderated:

We designed the Stack Exchange network engine to be mostly self-regulating, in that we amortize the overall moderation cost of the system across thousands of teeny-tiny slices of effort contributed by regular, everyday users.
  -- A Theory of Moderation

While there certainly are Moderators here, a significant amount of the moderation is done by ordinary people, using the privileges 
they've earned by virtue of their contributions to the site. Each of you contributes a little bit of time and effort, and together you accomplish much.
As we enter a new year, let's pause and reflect, taking a moment to appreciate the work that we do here together. 
And what could be more festive than a big pile of numbers? 
So here is a breakdown of moderation actions performed on Coffee over the past 12 months:
                 Action                  Moderators Community¹
---------------------------------------- ---------- ----------
Users suspended²                                  0          4
Users destroyed³                                  3          0
Users contacted                                   1          0
Tasks reviewed⁴: Suggested Edit queue             4         78
Tasks reviewed⁴: Low Quality Posts queue          0         75
Tasks reviewed⁴: Late Answer queue                0        111
Tasks reviewed⁴: First Post queue                 0        202
Tasks reviewed⁴: Close Votes queue                0         27
Questions protected                               0          5
Questions merged                                  1          0
Questions flagged⁵                                0         26
Questions closed                                  4          3
Question flags handled⁵                          12         13
Posts locked                                      1         10
Posts deleted⁶                                   71         42
Posts bumped                                      0         56
Comments flagged                                  0         37
Comments deleted⁷                                 8         49
Comment flags handled                             9         28
Answers flagged                                   3        219
Answer flags handled                            159         61

Footnotes
¹ ""Community"" here refers both to the membership of Coffee without diamonds next to their names, and to the automated systems otherwise known as user #-1.
² The system will suspend users under three circumstances: when a user is recreated after being previously suspended, when a user is recreated after being destroyed for spam or abuse, and when a network-wide suspension is in effect on an account.
³ A ""destroyed"" user is deleted along with all that they had posted: questions, answers, comments. Generally used as an expedient way of getting rid of spam.
⁴ This counts every review that was submitted (not skipped) - so the 2 suggested edits reviews needed to approve an edit would count as 2, the goal being to indicate the frequency of moderation actions. This also applies to flags, etc.
⁵ Includes close flags (but not close or reopen votes).
⁶ This ignores numerous deletions that happen automatically in response to some other action.
⁷ This includes comments deleted by their own authors (which also account for some number of handled comment flags).   
Further reading:

Wanna see how these numbers have changed over time? I posted a similar report here last year: 2018: a year in moderation...
You can also check out this report on other sites
Or peruse detailed information on the number of questions closed and reopened across all sites

Wishing you all a happy new year...
"
1231,,1,2020-01-05T17:47:43.603,Can we ban low-quality product comparison websites?,"Us coffee nerds are forever searching for the best grinder / espresso machine / French press / other gadget for our passion. So asking for recommendations is for many users a logical approach.

We don’t accept blank “what is the best X” questions and close them ans opinion-based. 
When  a questioner gives a clear set of criteria (a grinder that’s quiet enough for a cubicle, bean-to cup machines that can handle two types of coffee), we will allow them, accepting that answers listing a certain model may be outdated at some point.

But:
Some of these questions attract answers that follow the pattern “Get a [product name], it’s the best on [some website that compares five models and looks pretty spammy otherwise].” - no why, no description of the critical features, not even a personal experience.
I know there are some very good blogs etc., whose authors really have a lot of knowledge and dedicate time and effort into reviewing their gadgets, so linking to them can actually support a recommendation. But some are blatantly advertising garnished with some wishy-washy text.
I therefore suggest:

Questions asking for product recommendations must list the intended use case and the critical feature(s), the more details the better.
Answers must 

Either be based on personal experience (the poster has used or at least tried out the mentioned product) and explain why the recommended product fulfills the asker’s needs, optionally, also explain any drawbacks.
Or support the recommendation with a source that primarily focuses on the products over advertising and post reviews that are qualified, detailed and based on good criteria. The site should show general knowledge and passion for the topic (ideally for making coffee, for some products, cooking or similar can also be good) and must label affiliate links clearly.


Answers that just link to some questionable site (“The ten best XYZ of 2020 - buy here” should be considered spam and treated accordingly.
"
1232,1231,2,2020-01-20T20:33:25.627,,"Oh! This is a duplicate. :)
Should we remove recommendation tag?
Actually, we have thought that it could be better to leave them open for a while, previously. Do you think that we should reconsider blocking them? I still think we are more or less in the same situation. Maybe, we could observe some more.
"
1233,,1,2020-01-24T07:18:44.793,What's the convention on coffee regarding signatures in questions and answers?,"The convention on StackExchange is that signatures in Q & A aren't required, or desired:

We don't want to clutter up question pages with a lot of redundant signature blocks and taglines and so forth. While these are common on forums, questions and answers on Stack Exchange should contain only relevant content.
Please use your built in profile, avatar, and username as your signature; that's what they are there for, and every post you make is already ""signed"" this way!

I recently proposed an edit to an answer which corrected a spelling mistake and removed the posters signature. This was approved by one user and then rejected by the author of the answer with the (canned) reason:

This edit does not make the post even a little bit easier to read, easier to find, more accurate or more accessible. Changes are either completely superfluous or actively harm readability.

Putting aside the fact that it's a wildly inappropriate reason to select when rejecting the specific edits made, what is the convention/policy on coffee regarding having / removing signatures from Q&A? Is there one that differs from SE as a whole, or does the convention stand?
"
1234,1233,2,2020-01-24T17:38:53.693,,"I see no reason why a different rule should apply. 
And when you are fixing a typo, removing greetings and signatures is common sense. It’s a minor edit, some may think it superfluous, I appreciate the effort.
If I am to venture a guess - the user in question has been a member for a comparatively  short time and no linked profiles to other sites. There’s a good chance that he simply didn’t know about the convention and combined with the fact that it takes some users a while to become comfortable with the fact that their posts may be edited by the community, the decline may well have been a knee-jerk protective reaction. 
"
1235,,5,2020-04-24T13:33:15.850,,"This tag is used by staff when sharing concepts in the Discovery phase relating to product or configuration changes. In most cases a direction and/or goal has been established, and there has likely been some amount of time invested into discovery work and research. The post is being presented to the Community for feedback to be taken into consideration. Where possible, the post includes specific questions to help guide Community feedback.
"
1236,,4,2020-04-24T13:33:15.850,product-discovery,Indicates that the post shares product or configuration change concepts during the Discovery phase. Open to receiving feedback from the Community preceding implementation.
1237,,1,2020-06-03T08:54:22.113,Do we accept or close recipe requests?,"Seasoned Advice has excluded recipe requests for various reasons. One of the most important one being that asking for recipes is fundamentally opinion-based and therefore not a good fit for the site and the SE system in general.
Should we adapt this reasoning and rule for Coffee SE as well?
"
1238,1237,2,2020-06-05T04:50:17.800,,"I appreciate the Seasoned Advice stance and think we should use the same basic policy here for questions about ""how to make..."" something: reject the opinion-based ""what's the best recipe for..."" type of question but encourage questions relating more to technique or ingredient-list. As with SA there's a little bit of interpretation or leeway in that policy, and I think we'll have to do the same here.
The inspirational example linked in comment above could be interpreted as ""recreating"" or ""substitution"" -- the question I think could be steered toward ""what ingredients could I use to make it taste like that"" and be a helpful and productive question. In fact, I might comment on that question to steer it that way. More generally I would (personally) support or encourage edits or comments to steer questions along the lines of the Seasoned Advice policy.
Fortunately I think the space of ""recipe requests"" will be less problematic in Coffee by nature than in Seasoned Advice. That said, we should be vigilant about opinion-oriented pitfalls of brands or ingredients based on personal taste or preference.
"
1239,,5,2020-07-26T12:16:54.913,,
1240,,4,2020-07-26T12:16:54.913,,
