,Id,ParentId,PostTypeId,CreationDate,Title,Body,first_Id,first_sim,second_Id,second_sim,third_Id,third_sim,fourth_Id,fourth_sim,fifth_Id,fifth_sim
174,1183,1181.0,2,2016-02-15T04:41:38.917,,"In my humble, completely unbiased opinion, accepting one answer deters future answers to some extent. 
Generally speaking, as I scroll through the questions I skip over most of the ones with an accepted answer unless they have specific appeal to me. (To be honest, sometimes I skip over questions with unaccepted answers too.) However, in some cases the first answer is obviously inadequate, or as the case is with this one, I see that the question could have many more than one good answer. 
I find myself avoiding answered questions primarily due to the notion that I'll offend someone with my response by insinuating the incompleteness or inaccuracy of his answer. Therefore, the wording of the question itself and it's apparent openness to conflicting or slightly differing viewpoints will probably impact future responses more than actually accepting an answer.
This is an excellent question, and I'm always glad to see someone ask something that I've been thinking about so I don't have to.
",1182,0.3689753995885455,1143,0.31342702655544596,1181,0.2846911864263447,1187,0.26291298637814975,49,0.262485528376346
175,1184,,1,2016-02-18T05:11:27.530,Do we have any other site where our Q&A s are getting fetched?,"I was searching on a google and found out that there is one site which contains all our questions and answers in same exact manner.
So, i am just curious to know that what is happening here? If it's not stack related site then is it allow to fetch all data from stack site? Does this site have any permission to take those Q&As ?  
",1157,0.25597304525017717,1188,0.21557097491287774,1180,0.21447387494023176,49,0.21030316420002618,104,0.2085927223811755
176,1185,1184.0,2,2016-02-18T06:54:55.927,,"The site you found is Column 80 - Plain Text optimised Stack Exchange, an old project by Mark Henderson (Mark is currently an employee of Stack Exchange, but the project predates his employment by several years). The Column80 site uses the Stack Exchange API to retrieve posts. As animuson pointed out, it does not provide sufficient attribution, which is unfortunate because it's a really cool project otherwise.  
There are also numerous scraper sites, which are not as cool: they copy posts from Stack Exchange and try to monetize the traffic. 
",1184,0.19409556844736964,1180,0.17006983748719678,104,0.1620270733456675,1229,0.15117986645142434,1157,0.15029369808612278
177,1186,1181.0,2,2016-02-23T02:53:02.453,,"I think this is true (Accepted Answers discourage further efforts) of some sites, particularly high traffic ones, and possibly for some members even on low traffic sites, but Coffee.SE is a fun site for many members, at least in comparison with the seriousness of StackOverflow and Math.SE.
While there are some Answers here that are more useful and/or better written than others, the craft of coffee brewing and roasting lends itself to varied viewpoints and tastes.  Seeing an Answer already posted here (on Main), even an Accepted one, probably has less effect on members' motivation to respond than on most SE sites.
",1222,0.2603397694725267,103,0.24586322419237247,1143,0.2274037866770128,76,0.22736301035423861,1154,0.2110440483982603
178,1187,1181.0,2,2016-03-17T23:47:37.157,,"A few days ago I have answered a question and it was accepted. Suddenly, it is unaccepted when a better answer appeared. The person who asked the question fairly unchecked my answer and checked the better answer. The answer was indeed better, so I voted for it, too. Do not take anything personal, we are trying to share and learn together here.
Lessons learned: One may have a better answer. And the accepted answer can be unaccepted anytime. So, you shouldn't worry about that, I think.
",1183,0.26291298637814975,1147,0.2624884820153159,109,0.23652722622114944,1182,0.22609485005422786,1194,0.21158350270053083
179,1188,,1,2016-03-18T18:21:15.973,"Coffee doesn't show up in ""Your Communities"" dropdown","I've ""joined"" the Coffee site.  If I'm on another StackExchange site, I can click on the dropdown on the upper left corner and there's a list very close to the top of ""Your Communities"" that shows all the StackExchange sites I regularly read... except the Coffee site.  
If I want to check out Coffee, I have to scroll through the full list.  C is fairly early in the alphabet, but it still bothers me to have to do this scrolling to visit the site.
I'm a lurker (I don't have knowledge to provide answers, and all my questions so far are already covered) - would that be part of the problem?
Is this a bug or intended?  Is there anything I can do to add Coffee to my ""Your Communities"" list?
",1157,0.30860640022312613,1189,0.2764191060536632,49,0.2756016373574935,1120,0.27162345619898576,1179,0.26972912364308665
180,1189,1188.0,2,2016-03-19T19:53:41.203,,"Welcome to Coffee -- lurkers are welcome! :)
I'm not sure if (or by what metrics) the Stack Exchange menu auto-populates, but the menu is customizable/editable.
Select the menu; under ""YOUR COMMUNITIES"" section, select blue ""edit"" link. You should be able to type in ""coffee"" in the ""search"", select the site, and click the ""Add"" button. You can also re-order the list in the ""edit"" view by dragging-dropping the entries up or down in the list. The full instructions are on this entry at the SE blog.
",1188,0.2764191060536632,1120,0.21932409462346725,1233,0.20950645103604992,1147,0.18259298018033343,1221,0.17712608204202696
181,1190,,5,2016-04-02T20:34:40.917,,"A tag is a short often one to a few word length label to classify or to draw interest on a specific topic.
In StackExchange family of websites tags are used mainly to classify posts of some specific topic around the same concept.
",1191,0.22444350716181988,1146,0.1550782514640222,73,0.15374096763819337,1221,0.1382835696478354,88,0.13739114082140744
182,1191,,4,2016-04-02T20:34:40.917,,Use this tag to tag the posts that are related to tags themselves.,1127,0.28832012953059105,1226,0.2775155326082036,1125,0.2710959819478929,65,0.24624732413162895,77,0.23539909238189438
183,1192,,1,2016-05-04T12:32:56.943,"How far do we extend ""all aspects of producing and consuming coffee""?","Which books do you recommend to read for people who are interested in coffee?
This question asks for literature about coffee - is that still within our scope? My gut feeling would be no, yet our sadly generic [on-topic] gives no hint whatsoever.
Obviously I can (and did) VTC as too broad, but would this post have the potential of a fun Comunity Wiki? Like most language sites have a collection of sources? So answers would have to be in some kind of order, e.g. history, cultivation, roasting and brewing....
",49,0.2290765067548168,38,0.22164334959527027,1156,0.21306838463888528,1194,0.2074970041429801,1198,0.20720278946726622
184,1193,1192.0,2,2016-05-04T17:18:10.333,,"On MathSE there are some very broad questions which--as you suggest--were fun and well-received. Why not? 
Especially on this site, with its relatively small membership, the likelihood of a deluge is slight. I think if answers self-identify according to category that is sufficient order unless there are too many answers.
",1143,0.19536223850837448,49,0.18514521374541984,38,0.18241348980860833,1144,0.1778882955372778,85,0.17588764817564598
185,1194,1192.0,2,2016-05-04T23:22:18.277,,"As the one who asked the question, I also share the same feeling. Thus, I tried to specifically  mention ""quality articles and joyful books"" in the question text.
I hope with this note the question may end up well and we may share a nice collection of books to follow.
Just before posting the question, I checked the Coffee SE's tour page. It's noted as: ""all aspects of producing and consuming coffee"". So, the books are at the gray area to me. They may be either included in this definition or not. Both seems acceptable.
One more idea: Actually, I think I implied this in the question text, but it may be better to explicitly state that the question is asked to compile a Coffee SE user reviewed and advised list of books with a possibility of form a community wiki page. 
",1132,0.2810080783753758,1195,0.26839974328930943,1154,0.2426627873977314,1129,0.23761999458720134,1146,0.23666145645750503
186,1195,1192.0,2,2016-05-06T08:37:28.710,,"This question strikes me as very, very broad, quite fluid, and highly opinion-based. As new books come out, answers will inevitably change to the point that there cannot be any reasonable canonical answer.
I don't know whether community wiki or perhaps putting related books in the tag wiki for specific topics make the best approach here.
",1194,0.26839974328930943,1127,0.24135505190161236,1144,0.19440766473042115,23,0.18733422925713708,1132,0.18472057255330585
187,1196,,1,2016-05-12T21:08:11.937,Is mentioning a product or website in each post should be considered spam?,"If an answer or a question from a specific user continuously mentions a specific website or a product (line) as well as functions as a question or an answer, should we consider these series of posts as spam?
The problematic part of this issue is, such posts offer what they claim. They include a part that function as an answer or a question. However, on the other hand, they include and piggybacked product mentioning part, which may be considered spam.
If these posts are considered spam, there may be several solutions:

Each post is separately refined by editing. A lengthy process. Hopefully the author will stop.
Comments can be leaved.
One of the posts may be flagged as spam.
All of the posts may be flagged as spam.

",73,0.27500321992785864,1230,0.21440317955366814,49,0.20610071033434485,1203,0.2000379440936734,48,0.1997957611857714
188,1197,1196.0,2,2016-05-14T22:42:24.067,,"Yes, there are guidelines for self-promotion. Generally it's ok, as long as you disclose any affiliation, and don't post exclusively promotional content. If someone is going beyond what you feel is acceptable, please do flag their posts for moderator attention!
",49,0.22159914575155854,1120,0.14627148887312244,38,0.14483933703122076,1169,0.13694491998928127,59,0.1345553203182356
189,1198,,1,2016-05-25T11:23:36.163,Should this question be closed as too broad?,"The question What factors contribute to differences between coffee beans? asks the questions:

What are the different types of coffee beans, and what are there characteristics? What other factors contribute to differences between one bean and another?

This is ridiculously broad, as seen by some of the comments in answers:


There's a lot to your question; some of the topics have been covered in other questions.
Answer by hoc_age ♦


Disclaimer: OK, as hoc_age has edited this question, I would like to contribute to this new version. Still, this is quite a broad topic, in my opinion.
Answer by MT San


To break this down, the OP is asking the following questions, all grouped under one heading:


What are the different types of coffee beans?
What are the characteristics of these coffee beans? (× however many kinds of beans identified in the above question)
What are all the factors that contribute to differences between beans?


The first sub-question by itself would be also be ridiculously broad. In the answers to the question, different types of beans were categorised according to regional differences (such as African, Asia-Pacific, but could be broken down even more into individual countries), species and sub-species of coffee (such as Arabica, Robusta, Liberica, Bourbon, Typica, Maragogype), and preparation methods (such as washing, dry-processing).
The second sub-question isn't actually a single question, but many questions. For example, ""What are the characteristics of Arabica beans?"" would attract quite different answers to ""What are the characteristics of dry-processed beans?"" Even then, 'characteristics' would have to be defined: shape? flavour? texture? smell? shelf-life? caffeine content?
The third sub-question is also too broad, even if it was split into an individual question, because everything that happens to a coffee bean contributes to its differences: location, handling, sunlight availability, nutrients in the soil, water availability, picking, transportation, roasting method, length of roasting... the list goes on.
A key indicator of the question being too broad is that the current highest-voted answer doesn't even attempt to address all these points, ending with:

And a lot of other factors... :)

I've already flagged this for moderator review but nothing seems to have happened... yet.
So: what does the community think? Should this question be closed as 'too broad'?
",1199,0.33377634939312806,1128,0.29706264405915983,1143,0.28318470273658725,1132,0.27988414820309526,1133,0.27423090135924505
190,1199,1198.0,2,2016-05-25T13:10:01.113,,"I would say it is too broad, and should be closed.
I believe this topic is broad enough to be, at minimum, split into the following questions:

What bean-growth variables affect brewed coffee flavour and how?
What are the brewed flavour differences between species of coffee beans?
What bean-storage variables affect brewed coffee flavour and how?

And it can probably be split further than that.
Having the question be this broad risks a large number of answers with little commonality and certainly reduces the chances of a canonical answer within a reasonable word count.
",1198,0.33377634939312806,1144,0.2255717501123148,32,0.20986424953431543,20,0.20650693265434503,1128,0.18771318505733112
191,1200,1169.0,2,2016-05-25T23:59:52.903,,"Great!
(Posting an answer so the Community user doesn't keep bumping this).
Are there any guidelines what types of questions we should migrate?
",1154,0.16779019813181786,16,0.16773136356930832,1118,0.16055066352024772,1155,0.15713184598471577,42,0.1527046834241272
192,1201,1198.0,2,2016-05-27T09:32:41.983,,"No, leave it open.
Because:

This site is a Beta and we need questions
...

",1208,0.26431103666329386,1171,0.2580498855599915,1232,0.24459513277696096,88,0.21782499017739707,1134,0.1970698194391434
193,1202,,1,2016-08-30T21:21:22.047,Are these two tags the same: equipment & coffee-machines?,"I'm thinking on these two tags, equipment and coffee-machines for a while. Are these two the same thing? If not, what's the difference?

coffee-machines: This sounds like an automated machine used to brew coffee.
equipment: This sounds like a manual equipment used while preparing coffee.

If it sounds, I opt to include such text as tag guidance.
In this case, ""a manual equipment to brew coffee"" is missing, maybe it can be added as a separate tag.
Another solution may be to add a tag synonym and tag everything as an equipment.
",1203,0.4747943873442174,1191,0.2291782461943459,1125,0.2236078418505261,65,0.19850149119882782,1164,0.19814743576609414
194,1203,1202.0,2,2016-10-01T20:34:02.340,,"The tags equipment and coffee-machines are certainly different enough to remain separate. By counter-example, I would consider an espresso tamper and a grinder as ""equipment"" but I couldn't consider tagging as ""coffee-machine"". Both could in a sense be considered as ""machines"", and they are for ""coffee"", I wouldn't consider either a ""coffee-machine"" as such.
Perhaps the equipment tag is too broad, but I think it's okay as a catch-all. It can include anything that is in coffee-machines, plus lots more. As was pointed out in question and comments, there are other coffee preparation equipment that aren't ""machines"", but there are already more specific tags for many, such as french-press, moka, and pour-over. There are also more general tags like drip-brew that isn't specific to machine or manual. 
I'm happy with the current state of affairs, but if there's something unclear, let's update the tag wiki to be more helpful. If there's something missing, please do feel free to create a new tag!
",1202,0.4747943873442174,1136,0.2943849546366797,1164,0.2590192772350858,83,0.24923176592319082,1125,0.24014852137943546
195,1204,,1,2016-10-20T13:16:29.793,Would this question be considered on topic or not too broad?,"What alcohol products go well with a particular type of coffee?
I enjoy the odd Irish Coffee occasionally.
What alcohol products go well with a particular type of coffee?
Desiring to expand my coffee/alcohol combos, I would like to know what types of coffee goes well with what type of alcohol?
",1162,0.16508813184941126,1146,0.14530662307913128,98,0.14343272321745934,1156,0.14047553802545654,48,0.14019686437604886
196,1205,1204.0,2,2016-10-22T08:46:04.890,,"It may be regarded opinion based, I assume.
The reason for that is there are huge numbers of alcoholic beverages and also huge number of coffee-based beverages. Make the calculation for each possible pairing and add people's preferences.
Maybe, such a thread may be less vulnerable: ""Which coffee-based beverages get along together with Cognac?""
Still, this is just my opinion.
",1216,0.2704633923294695,16,0.24993159018402267,18,0.20315943214150975,1144,0.15222010376622447,1110,0.1488233181251458
197,1206,1204.0,2,2016-11-08T17:37:13.863,,"Despite the dangers of too-broad or opinion-based, I'd be okay with that question if it were aimed at a certain target, such as roast-level, application (e.g., pre-dinner/aperitif, after-dinner/digestif, dessert), content (cream/milk or no), flavouring (anisette, orange, fruit, ...).
That said, I'm having trouble identifying a spirit or liqueur that would not go with coffee... can you think of counter-examples?
",1144,0.15911491073205267,1125,0.14565078743014837,49,0.1456140744682875,1238,0.13798868431090447,18,0.1365071282617827
198,1207,,1,2016-12-02T11:33:40.777,Should we opt-out for Winter Bash 2016?,"To steal mercilessly from last year's post:
For those who are new to the Stack Exchange network, Winter Bash is an annual light-hearted event where users can earn virtual hats by doing certain things on an SE site within the Winter Bash time frame -- these hats that you earn can be worn as adornments on your SE avatar either on a particular site (e.g., Coffee) or network-wide (i.e., all of Stack Exchange).
The conditions for earning certain hats are ""public"" -- well-known to all; other hats are ""secret"" -- you need to figure out what to do to earn the hat. Some public hats might be... ask a well-received question, improve a question, submit an accepted edit, perform tasks in the review queue, etc. Some non-public hats in the past have been... contribute on a particular day, upvote and comment/improve on a first-question from a new user, etc.
Winter bash can be fun and users will sometimes get hats just by participating normally. Any user can opt-out of the Winter Bash (once it starts, any user can click a link like ""no hats for me, thanks""); no hats will be earned nor viewed.
Once Winter Bash begins (19 December), stats can be viewed at http://winterbash2016.stackexchange.com/.
As a community, we can opt-out of Winterbash, but we are opted in by default. So, hats: yea or nay?
",1165,0.9254611703979875,1167,0.3847140721360404,1230,0.18648980435683082,1143,0.1811343137363077,1229,0.17550713627694883
199,1208,1207.0,2,2016-12-05T11:06:45.327,,"No.

",1201,0.26431103666329386,93,0.2586366866703909,1216,0.2486848379038444,1125,0.17694182777547893,105,0.16982030830131867
200,1209,,1,2017-01-13T10:44:19.357,Should we merge coffee-culture and tradition tags?,"I think the question is straightforward. Are they synonyms or do are there nuances? I think they could be declared as synonyms.
",68,0.1889774078671166,60,0.1673880924619483,1238,0.15034580720008442,73,0.14752462956298917,1203,0.1357878528709909
201,1210,,1,2017-01-26T10:17:28.060,How to deal with question that is essentially the same question but about a different model of coffee machine?,"I recently answered a question about fitting a specific steam tip on to the Breville Dual Boiler.
The user linked the steam tip in question which described the threading to be 1/8"" female British Standard size thread. He accepted the answer and moved onto to ask the same question about another coffee machine.
Surely he could continue asking the question and cascade through all the possible variations of it and judging by his re-ask, he hasn't done any research of his own into the coffee machines he is interested in.
How do we deal with questions like these where they are essentially duplicates born from lack of research?
",1214,0.23827000495971506,1142,0.20969649196263934,1147,0.19028037217203111,1143,0.19002570417781592,1146,0.18960167226344946
202,1211,1210.0,2,2017-01-30T11:48:16.373,,"Thanks for highlighting this. In general, putting in policy for this sort of thing is not necessary, unless it becomes a regular issue. In general if you see user behaviour of any kind that you think could be a problem, just raise a custom flag on one of their posts explaining the situation and a mod will deal with the situation. We have better tools and visibility on other activity to know if this is a one-off coincidence or a deliberate attempt to rep-farm.
",49,0.2675471173380622,23,0.22026932125812432,1147,0.21119729202728932,38,0.20993546051182957,75,0.20551551380322516
203,1212,,1,2017-02-13T22:13:41.133,Coffee machine question,"I have a high end but not commercial latte machine    
It has broken three time and twice I was able to fix it and third I had to pay.
It is broken again but since it is getting old I am reluctant to pay as it will be $130 minimum and no guarantee they can fix it.   
Is a coffee machine repair on scope for this site?   
",1136,0.17328394966068827,1147,0.1717776606078214,109,0.1663943676543467,1154,0.1652158400114007,1146,0.16404670551522407
204,1213,1212.0,2,2017-02-14T15:06:09.690,,"I would argue that coffee machine repair is a facet of producing and consuming coffee and therefore is acceptable as per the guidelines on What topics can I ask about here?

Coffee Stack Exchange is a question and answer site for people interested in all aspects of producing and consuming coffee.

",1109,0.3662222143517638,96,0.3595327215995199,1155,0.228989295961473,1156,0.21467756987201755,1194,0.2141970951829562
205,1214,,1,2017-04-20T14:29:16.313,Can I post a question asking baristas their experiences?,"Some baristas have an interesting story to share and there are various things that even regular customers do wrong and it drives them nuts. I don't exactly remember, but once there was a barista who once posted (not on stackexchange) about how he used to get angry at a customer who used a straw to drink his coffee. The problem with this customer was he was drinking a special type of coffee which is prepared in layers (I would be grateful if someone points out the name for me) and by using a straw he was drinking the layers in a reverse order (bottom-most first). Can I ask questions about similar experiences here?
",1210,0.23827000495971506,1146,0.19400262813803726,1143,0.18404015143457333,1156,0.18169301184115835,1147,0.16823990610314538
206,1215,1214.0,2,2017-05-04T08:47:56.480,,"In my opinion, such experiences may be quite subjective. Therefore, it will be difficult to define the correct answer, which is against the format of the site. Thus, I opt for no.
",23,0.22194708483757122,1144,0.19021757300404427,1143,0.17238196407516487,90,0.16712768876432416,14,0.15962376623189564
207,1216,91.0,2,2017-06-09T14:23:43.143,,"No
But there's an Area 51 Proposal for beverages!
",93,0.7711717340895682,1205,0.2704633923294695,1208,0.2486848379038444,98,0.22078117475691544,96,0.16510630389276937
208,1217,,1,2017-06-19T20:37:33.587,Questions about Iced Coffee?,"This has partially been covered here, but was more broad than specifically iced coffee
Are questions about the beverage iced coffee here appropriate? Such as differences in bean types, preparation etc? 
",1218,0.3069240489772944,1198,0.23245609634715309,32,0.20302650178749287,21,0.17390735319451725,37,0.16836810059537125
209,1218,1217.0,2,2017-06-20T08:41:35.890,,"Iced Coffee is Coffee, so absolutely, yes!
",1217,0.3069240489772944,1140,0.16431938677268954,1170,0.14482353556933497,1123,0.139393699878119,1125,0.12743396330747947
210,1219,1121.0,2,2017-07-22T19:27:53.693,,"Similar to 'covfefe', except it's not.
okay, I know this is pretty much out of date already but I had to...
",1188,0.1523626026358128,1147,0.14906082831995904,84,0.13949358676182033,69,0.12839675747718243,109,0.12261093106047474
211,1220,1121.0,2,2017-07-29T21:32:23.117,,"Not Just another Drink, But A Caffeinated Gateway to Zen
A Caffeinated Calling
Brewing the perfect roast
",9,0.13476635202434997,30,0.10384707052802047,1130,0.0981403350675748,78,0.08470826585468517,27,0.07389639863097369
212,1221,,1,2017-08-08T16:57:13.453,"Post reviews, what to do when options don't fit circumstance","I'm beginning to do some post reviewing in my spare time and have run into quite a few circumstances where I just hit the Skip button because I'm not sure that my options fit the circumstances.
Sweet Coffee
This is a good example of what I am talking about.  We have options to basically approve, delete or skip this post.  I was hoping I might get some advice on how other reviewers handle this type of question.  Should we be very critical of the posts to maintain high quality, or be lenient and let a post like the answer above slide and maybe throw a comment in to the poster to try and get some improvement in answer quality?  The user is brand new, and has posted what essentially comes down to an advertisement, but in such a way that it actually kind of sort of answers the question (in a terrible way).
On the one hand we want to maintain content integrity, but on the other hand, we don't want to be so brutal in our reviewing that it turns users away from the site.  I would like to determine what the current consensus is on reviewing practices, or at least throw some ideas around to figure out how strict I should be when performing reviews.
",1143,0.33774012874986303,1146,0.303375706142279,49,0.28557928197418603,1154,0.28129976673264273,1147,0.2785773097475204
213,1222,,1,2017-08-22T19:05:01.850,Has Coffee SE tried making some adds to promote the site?,"I have noticed in particular that Coffee SE hasn't been getting much traffic than it should be getting. Has any of the admins of Coffee SE tried looking into making some ads to post on other more established SE sites (Like Seasoned Advice)?
If not, is there any other ways to help improve traffic on this site besides for advertising?
",1186,0.2603397694725267,1153,0.2436340705258619,1155,0.2347427280481682,1143,0.21405692988574418,1154,0.20916435688034873
214,1223,,1,2017-11-30T09:28:23.437,Where is the chat room for coffee community?,"I could not found any chat room for this community. 
If this community don't yet have  chat room, then one chat room should be created. 
",2,0.32991744743685775,34,0.3070469185063658,1224,0.1641821150052536,101,0.1581320938879796,1117,0.15002325317147064
215,1224,1223.0,2,2017-12-06T09:33:45.990,,"It's here:
https://chat.stackexchange.com/rooms/20611/the-percolator
",7,0.3961146700774649,58,0.2102372700558177,1132,0.18808461383837874,1223,0.1641821150052536,55,0.1568651440467908
216,1225,,1,2018-07-07T13:36:56.380,We're in an abyss of inactivity... a massive one,"We are in extreme inactivity. Reviews rarely pop up and we aren't doing anything really, anxious to get something done on this site.
Sure, (all of the following stats are from Area 51), we're good on daily views and almost there with the avid users stats. But our question rate has fallen to a question every two days. I was shocked to see that, the 50th latest question was asked in March. That's over 3 months ago, over 90 days ago. Our reputation leagues show it as well, our number one user this week got... 115 rep. Also, this is our first meta post since November 2017. Our chatroom? All I see are intervals of days and even weeks.
So, what can we do to get more people into this site other than more ads?
",1155,0.2538772858461051,1134,0.21837939806846404,1143,0.21730931166165188,1221,0.21121563348665598,1154,0.21026371183277395
217,1226,,1,2018-09-27T08:34:53.093,Should we remove recommendation tag?,"Today, I realized that a ""recommendation"" tag exists. As the tag itself suggests ""opinion-based question"", should we discourage its use?
",1191,0.2775155326082036,1125,0.18903628535297334,1127,0.1866741570067501,73,0.18116861460169967,24,0.16403715378824907
218,1227,1226.0,2,2018-09-27T18:50:58.857,,"Different communities in SE take different stances on this matter. Recommendations aren't neccessarily a bad thing: see the successful site Software Recommendations. 
Personally, I do think well asked recommendation questions can be fine, e.g.: What product works well for cleaning [specific thing]?. 
Given we certainly don't have a problem with too many recommendation questions, I would just...not bother about this just now. If there are specific questions you think are a bad fit then by all means highlight them but making general decisions like this is too much rule-lawyering for where we are now.
",73,0.2506088855990209,1136,0.2354356922492228,38,0.2228353281956381,1164,0.19808886215939756,49,0.19731663251831016
219,1228,1121.0,2,2018-12-24T02:33:30.360,,"Maybe something about the correlation between the facts that caffeine is both the least regulated psychoactive drug in the world and also the most widely used …
Nah.  It's funny, but not hah-hah funny.
Coffee is drank in many ways: sweet, creamy, spiced, or pure.
And, for those who have it spiked, it doubles as a cure.
Whoops.  That's no good.
How about this?
The internet is all a-buzz about Coffee.SE
",109,0.23414395530565602,1147,0.20281510018224602,33,0.17555009954354286,49,0.16776560651186373,1143,0.16714115757913625
220,1229,,1,2019-01-01T04:42:23.270,2018: a year in moderation,"It's New Year's Day in Stack Exchange land...
A distinguishing characteristic of these sites is how they are moderated:

We designed the Stack Exchange network engine to be mostly self-regulating, in that we amortize the overall moderation cost of the system across thousands of teeny-tiny slices of effort contributed by regular, everyday users.
-- A Theory of Moderation

While there certainly are Moderators here, a significant amount of the moderation is done by ordinary people, using the privileges
they've earned by virtue of their contributions to the site. Each of you contributes a little bit of time and effort, and together you accomplish much.
As we enter a new year, let's pause and reflect, taking a moment to appreciate the work that we do here together.
To that end, here is how the moderation done here on Coffee breaks down by activity over the past 12 months:
                 Action                  Moderators Community¹
---------------------------------------- ---------- ----------
Users suspended²                                  0          5
Users destroyed                                   1          0
Users contacted                                   1          0
Tasks reviewed³: Suggested Edit queue            10        175
Tasks reviewed³: Reopen Vote queue                0          1
Tasks reviewed³: Low Quality Posts queue          6         61
Tasks reviewed³: Late Answer queue                0        105
Tasks reviewed³: First Post queue                 0        257
Tasks reviewed³: Close Votes queue                0         39
Questions protected                               0          2
Questions flagged⁴                                1         33
Questions closed                                 11          5
Question flags handled⁴                          15         19
Posts undeleted                                  23          0
Posts locked                                      0          2
Posts deleted⁵                                   56         58
Posts bumped                                      0         80
Comments flagged                                  0         24
Comments deleted⁶                                18         40
Comment flags handled                            11         13
Answers flagged                                   0        132
Answer flags handled                            117         15

Footnotes
¹ ""Community"" here refers both to the membership of Coffee without diamonds next to their names, and to the automated systems otherwise known as user #-1.
² The system will suspend users under three circumstances: when a user is recreated after being previously suspended, when a user is recreated after being destroyed for spam or abuse, and when a network-wide suspension is in effect on an account.
³ This counts every review that was submitted (not skipped) - so the 3 suggested edits reviews needed to approve an edit would count as 3, the goal being to indicate the frequency of moderation actions. This also applies to flags, etc.
⁴ Includes close flags (but not close or reopen votes).
⁵ This ignores numerous deletions that happen automatically in response to some other action.
⁶ This includes comments deleted by their own authors (which also account for some number of handled comment flags).
Wishing you all a happy new year...
",1230,0.8173662520476929,84,0.2365181013624687,75,0.22701750478969507,49,0.22249965145670192,1120,0.22064233094359303
221,1230,,1,2020-01-01T16:48:36.640,2019: a year in moderation,"It's New Year's Day in Stack Exchange land...
A distinguishing characteristic of these sites is how they are moderated:

We designed the Stack Exchange network engine to be mostly self-regulating, in that we amortize the overall moderation cost of the system across thousands of teeny-tiny slices of effort contributed by regular, everyday users.
  -- A Theory of Moderation

While there certainly are Moderators here, a significant amount of the moderation is done by ordinary people, using the privileges 
they've earned by virtue of their contributions to the site. Each of you contributes a little bit of time and effort, and together you accomplish much.
As we enter a new year, let's pause and reflect, taking a moment to appreciate the work that we do here together. 
And what could be more festive than a big pile of numbers? 
So here is a breakdown of moderation actions performed on Coffee over the past 12 months:
                 Action                  Moderators Community¹
---------------------------------------- ---------- ----------
Users suspended²                                  0          4
Users destroyed³                                  3          0
Users contacted                                   1          0
Tasks reviewed⁴: Suggested Edit queue             4         78
Tasks reviewed⁴: Low Quality Posts queue          0         75
Tasks reviewed⁴: Late Answer queue                0        111
Tasks reviewed⁴: First Post queue                 0        202
Tasks reviewed⁴: Close Votes queue                0         27
Questions protected                               0          5
Questions merged                                  1          0
Questions flagged⁵                                0         26
Questions closed                                  4          3
Question flags handled⁵                          12         13
Posts locked                                      1         10
Posts deleted⁶                                   71         42
Posts bumped                                      0         56
Comments flagged                                  0         37
Comments deleted⁷                                 8         49
Comment flags handled                             9         28
Answers flagged                                   3        219
Answer flags handled                            159         61

Footnotes
¹ ""Community"" here refers both to the membership of Coffee without diamonds next to their names, and to the automated systems otherwise known as user #-1.
² The system will suspend users under three circumstances: when a user is recreated after being previously suspended, when a user is recreated after being destroyed for spam or abuse, and when a network-wide suspension is in effect on an account.
³ A ""destroyed"" user is deleted along with all that they had posted: questions, answers, comments. Generally used as an expedient way of getting rid of spam.
⁴ This counts every review that was submitted (not skipped) - so the 2 suggested edits reviews needed to approve an edit would count as 2, the goal being to indicate the frequency of moderation actions. This also applies to flags, etc.
⁵ Includes close flags (but not close or reopen votes).
⁶ This ignores numerous deletions that happen automatically in response to some other action.
⁷ This includes comments deleted by their own authors (which also account for some number of handled comment flags).   
Further reading:

Wanna see how these numbers have changed over time? I posted a similar report here last year: 2018: a year in moderation...
You can also check out this report on other sites
Or peruse detailed information on the number of questions closed and reopened across all sites

Wishing you all a happy new year...
",1229,0.8173662520476929,84,0.26455539391121474,49,0.25161681714705686,1120,0.24579601674006732,75,0.24148069370287956
